job_id,job_title_short,skill
1,Senior Data Scientist,sql
1,Senior Data Scientist,python
1,Senior Data Scientist,aws
1,Senior Data Scientist,pyspark
1,Senior Data Scientist,tableau
1,Senior Data Scientist,power bi
1,Senior Data Scientist,git
2,Data Engineer,sql
2,Data Engineer,nosql
2,Data Engineer,java
2,Data Engineer,python
2,Data Engineer,kafka
2,Data Engineer,spark
2,Data Engineer,hadoop
4,Machine Learning Engineer,pytorch
4,Machine Learning Engineer,tensorflow
5,Data Scientist,python
5,Data Scientist,r
5,Data Scientist,sql
5,Data Scientist,c
5,Data Scientist,aws
5,Data Scientist,gcp
5,Data Scientist,bigquery
5,Data Scientist,hadoop
5,Data Scientist,scikit-learn
5,Data Scientist,tensorflow
5,Data Scientist,keras
5,Data Scientist,pytorch
5,Data Scientist,mxnet
5,Data Scientist,matplotlib
5,Data Scientist,seaborn
5,Data Scientist,ggplot2
5,Data Scientist,spark
5,Data Scientist,tableau
5,Data Scientist,git
6,Data Engineer,python
6,Data Engineer,java
6,Data Engineer,sql
6,Data Engineer,snowflake
6,Data Engineer,pyspark
6,Data Engineer,scikit-learn
7,Data Engineer,python
7,Data Engineer,java
7,Data Engineer,sql
7,Data Engineer,nosql
7,Data Engineer,mongodb
7,Data Engineer,mongodb
7,Data Engineer,azure
7,Data Engineer,snowflake
7,Data Engineer,kafka
7,Data Engineer,spark
7,Data Engineer,hadoop
7,Data Engineer,docker
7,Data Engineer,kubernetes
8,Senior Data Engineer,python
8,Senior Data Engineer,rust
8,Senior Data Engineer,c++
8,Senior Data Engineer,java
8,Senior Data Engineer,aws
8,Senior Data Engineer,gcp
8,Senior Data Engineer,azure
9,Senior Data Analyst,sql
9,Senior Data Analyst,nosql
9,Senior Data Analyst,python
9,Senior Data Analyst,tableau
10,Data Scientist,r
10,Data Scientist,python
10,Data Scientist,matlab
10,Data Scientist,sql
12,Data Scientist,python
12,Data Scientist,sql
12,Data Scientist,scikit-learn
12,Data Scientist,spark
12,Data Scientist,airflow
13,Data Engineer,sql
13,Data Engineer,nosql
13,Data Engineer,python
13,Data Engineer,go
13,Data Engineer,c++
13,Data Engineer,postgresql
13,Data Engineer,aws
13,Data Engineer,azure
13,Data Engineer,airflow
13,Data Engineer,spark
13,Data Engineer,pytorch
13,Data Engineer,tensorflow
13,Data Engineer,kafka
13,Data Engineer,kubernetes
14,Data Scientist,sql
14,Data Scientist,python
15,Data Analyst,sql
15,Data Analyst,python
15,Data Analyst,express
17,Data Engineer,nosql
17,Data Engineer,sql
17,Data Engineer,sql server
17,Data Engineer,mysql
17,Data Engineer,oracle
17,Data Engineer,redshift
17,Data Engineer,snowflake
17,Data Engineer,azure
17,Data Engineer,bigquery
17,Data Engineer,aws
17,Data Engineer,excel
17,Data Engineer,power bi
17,Data Engineer,tableau
18,Data Engineer,python
18,Data Engineer,sql
18,Data Engineer,aws
19,Data Scientist,python
19,Data Scientist,sql
19,Data Scientist,sas
19,Data Scientist,sas
19,Data Scientist,oracle
19,Data Scientist,tableau
20,Senior Data Engineer,scala
20,Senior Data Engineer,nosql
20,Senior Data Engineer,python
20,Senior Data Engineer,sql
20,Senior Data Engineer,java
20,Senior Data Engineer,mongo
20,Senior Data Engineer,shell
20,Senior Data Engineer,mysql
20,Senior Data Engineer,cassandra
20,Senior Data Engineer,aws
20,Senior Data Engineer,azure
20,Senior Data Engineer,redshift
20,Senior Data Engineer,snowflake
20,Senior Data Engineer,hadoop
20,Senior Data Engineer,spark
20,Senior Data Engineer,kafka
20,Senior Data Engineer,angular
21,Data Analyst,sql
21,Data Analyst,javascript
21,Data Analyst,sas
21,Data Analyst,sas
21,Data Analyst,excel
21,Data Analyst,spss
22,Data Scientist,python
22,Data Scientist,c++
22,Data Scientist,pytorch
22,Data Scientist,tensorflow
22,Data Scientist,keras
23,Senior Data Scientist,sql
23,Senior Data Scientist,python
23,Senior Data Scientist,excel
23,Senior Data Scientist,tableau
24,Data Engineer,sql
24,Data Engineer,sql server
25,Data Scientist,sql
25,Data Scientist,r
25,Data Scientist,python
26,Data Engineer,python
26,Data Engineer,sql
26,Data Engineer,nosql
26,Data Engineer,aws
26,Data Engineer,gcp
26,Data Engineer,azure
26,Data Engineer,spark
26,Data Engineer,hadoop
26,Data Engineer,docker
26,Data Engineer,terraform
26,Data Engineer,jenkins
26,Data Engineer,git
27,Senior Data Engineer,sql
27,Senior Data Engineer,python
27,Senior Data Engineer,go
27,Senior Data Engineer,c++
27,Senior Data Engineer,hadoop
27,Senior Data Engineer,spark
28,Senior Data Engineer,sql
28,Senior Data Engineer,python
28,Senior Data Engineer,java
28,Senior Data Engineer,azure
28,Senior Data Engineer,databricks
28,Senior Data Engineer,aws
28,Senior Data Engineer,redshift
28,Senior Data Engineer,hadoop
28,Senior Data Engineer,spark
28,Senior Data Engineer,pyspark
29,Senior Data Engineer,sql
29,Senior Data Engineer,python
29,Senior Data Engineer,sas
29,Senior Data Engineer,sas
29,Senior Data Engineer,r
29,Senior Data Engineer,oracle
29,Senior Data Engineer,aws
29,Senior Data Engineer,spark
29,Senior Data Engineer,airflow
30,Data Scientist,r
30,Data Scientist,python
30,Data Scientist,vba
30,Data Scientist,sas
30,Data Scientist,sas
30,Data Scientist,sql
30,Data Scientist,databricks
30,Data Scientist,excel
32,Data Scientist,sql
32,Data Scientist,python
32,Data Scientist,c
32,Data Scientist,azure
32,Data Scientist,kafka
32,Data Scientist,jupyter
33,Data Engineer,python
33,Data Engineer,r
33,Data Engineer,sas
33,Data Engineer,sas
33,Data Engineer,sql
33,Data Engineer,postgresql
33,Data Engineer,redshift
33,Data Engineer,aws
33,Data Engineer,hadoop
33,Data Engineer,spark
33,Data Engineer,unix
33,Data Engineer,linux
33,Data Engineer,terraform
33,Data Engineer,ansible
34,Senior Data Engineer,python
34,Senior Data Engineer,sql
34,Senior Data Engineer,aws
35,Data Analyst,r
35,Data Analyst,tableau
35,Data Analyst,spss
35,Data Analyst,sheets
35,Data Analyst,excel
36,Data Engineer,python
36,Data Engineer,redis
36,Data Engineer,cassandra
36,Data Engineer,aws
36,Data Engineer,kafka
36,Data Engineer,hadoop
36,Data Engineer,spark
36,Data Engineer,kubernetes
37,Data Scientist,sql
37,Data Scientist,python
37,Data Scientist,aws
37,Data Scientist,pandas
37,Data Scientist,numpy
37,Data Scientist,scikit-learn
37,Data Scientist,pyspark
37,Data Scientist,tableau
38,Data Engineer,go
38,Data Engineer,python
38,Data Engineer,sql
38,Data Engineer,aws
38,Data Engineer,pyspark
39,Senior Data Engineer,sql
39,Senior Data Engineer,azure
39,Senior Data Engineer,oracle
39,Senior Data Engineer,excel
41,Data Engineer,sql
41,Data Engineer,python
41,Data Engineer,r
41,Data Engineer,java
41,Data Engineer,sql server
41,Data Engineer,azure
41,Data Engineer,aws
41,Data Engineer,alteryx
41,Data Engineer,ssis
41,Data Engineer,tableau
42,Data Engineer,swift
42,Data Engineer,java
42,Data Engineer,sql
42,Data Engineer,nosql
42,Data Engineer,cassandra
42,Data Engineer,kafka
42,Data Engineer,gdpr
42,Data Engineer,express
42,Data Engineer,flow
43,Data Engineer,python
43,Data Engineer,sql
43,Data Engineer,go
43,Data Engineer,jira
44,Senior Data Engineer,databricks
44,Senior Data Engineer,snowflake
44,Senior Data Engineer,aws
44,Senior Data Engineer,airflow
44,Senior Data Engineer,tableau
44,Senior Data Engineer,git
45,Software Engineer,python
45,Software Engineer,golang
45,Software Engineer,shell
45,Software Engineer,java
45,Software Engineer,javascript
45,Software Engineer,html
45,Software Engineer,css
45,Software Engineer,sql
45,Software Engineer,mongo
45,Software Engineer,elasticsearch
45,Software Engineer,sql server
45,Software Engineer,neo4j
45,Software Engineer,snowflake
45,Software Engineer,oracle
45,Software Engineer,aws
45,Software Engineer,gcp
45,Software Engineer,azure
45,Software Engineer,kafka
45,Software Engineer,angular
45,Software Engineer,jquery
45,Software Engineer,linux
45,Software Engineer,github
45,Software Engineer,jenkins
45,Software Engineer,ansible
46,Data Engineer,python
46,Data Engineer,sql
46,Data Engineer,postgresql
46,Data Engineer,aws
46,Data Engineer,pandas
46,Data Engineer,flow
46,Data Engineer,docker
46,Data Engineer,git
46,Data Engineer,terraform
47,Data Engineer,python
47,Data Engineer,sql
47,Data Engineer,go
47,Data Engineer,jira
48,Data Scientist,sql
48,Data Scientist,sas
48,Data Scientist,sas
48,Data Scientist,python
48,Data Scientist,r
50,Data Engineer,sql
50,Data Engineer,visual basic
50,Data Engineer,python
50,Data Engineer,aurora
50,Data Engineer,snowflake
50,Data Engineer,power bi
51,Senior Data Analyst,sql
51,Senior Data Analyst,snowflake
51,Senior Data Analyst,aws
51,Senior Data Analyst,microstrategy
51,Senior Data Analyst,tableau
51,Senior Data Analyst,excel
52,Data Engineer,python
52,Data Engineer,sql
52,Data Engineer,airflow
53,Data Analyst,sql
53,Data Analyst,power bi
53,Data Analyst,excel
54,Data Scientist,sql
54,Data Scientist,python
54,Data Scientist,r
54,Data Scientist,azure
54,Data Scientist,git
55,Data Analyst,sql
55,Data Analyst,python
55,Data Analyst,excel
56,Senior Data Scientist,python
56,Senior Data Scientist,java
56,Senior Data Scientist,r
56,Senior Data Scientist,matlab
56,Senior Data Scientist,sql
56,Senior Data Scientist,databricks
56,Senior Data Scientist,spark
56,Senior Data Scientist,pyspark
56,Senior Data Scientist,scikit-learn
56,Senior Data Scientist,qlik
57,Data Engineer,nosql
57,Data Engineer,sql
57,Data Engineer,javascript
57,Data Engineer,python
57,Data Engineer,bigquery
57,Data Engineer,gcp
57,Data Engineer,hadoop
57,Data Engineer,spark
58,Senior Data Engineer,sql
58,Senior Data Engineer,python
58,Senior Data Engineer,scala
58,Senior Data Engineer,java
58,Senior Data Engineer,nosql
58,Senior Data Engineer,aws
58,Senior Data Engineer,pyspark
58,Senior Data Engineer,kafka
58,Senior Data Engineer,airflow
59,Senior Data Engineer,sql
59,Senior Data Engineer,linux
60,Data Scientist,sql
60,Data Scientist,python
61,Data Engineer,go
61,Data Engineer,python
61,Data Engineer,aws
61,Data Engineer,node.js
61,Data Engineer,flow
63,Senior Data Scientist,python
63,Senior Data Scientist,r
63,Senior Data Scientist,sql
63,Senior Data Scientist,aws
63,Senior Data Scientist,snowflake
64,Software Engineer,python
64,Software Engineer,sql
64,Software Engineer,java
64,Software Engineer,sas
64,Software Engineer,sas
64,Software Engineer,postgresql
64,Software Engineer,aws
64,Software Engineer,oracle
64,Software Engineer,aurora
64,Software Engineer,redshift
64,Software Engineer,pyspark
64,Software Engineer,spring
64,Software Engineer,angular
64,Software Engineer,jenkins
64,Software Engineer,bitbucket
65,Senior Data Engineer,sql
65,Senior Data Engineer,sql server
65,Senior Data Engineer,azure
65,Senior Data Engineer,databricks
65,Senior Data Engineer,pyspark
65,Senior Data Engineer,ssis
66,Data Engineer,python
66,Data Engineer,sql
66,Data Engineer,aws
67,Data Engineer,sql
68,Data Scientist,pytorch
68,Data Scientist,tensorflow
69,Senior Data Engineer,scala
69,Senior Data Engineer,nosql
69,Senior Data Engineer,python
69,Senior Data Engineer,sql
69,Senior Data Engineer,java
69,Senior Data Engineer,mongo
69,Senior Data Engineer,shell
69,Senior Data Engineer,mysql
69,Senior Data Engineer,cassandra
69,Senior Data Engineer,aws
69,Senior Data Engineer,azure
69,Senior Data Engineer,redshift
69,Senior Data Engineer,snowflake
69,Senior Data Engineer,hadoop
69,Senior Data Engineer,spark
69,Senior Data Engineer,kafka
69,Senior Data Engineer,angular
70,Data Engineer,sql
70,Data Engineer,azure
70,Data Engineer,tableau
71,Data Engineer,python
71,Data Engineer,scala
71,Data Engineer,sql
71,Data Engineer,java
71,Data Engineer,nosql
71,Data Engineer,mongo
71,Data Engineer,shell
71,Data Engineer,mysql
71,Data Engineer,cassandra
71,Data Engineer,aws
71,Data Engineer,azure
71,Data Engineer,redshift
71,Data Engineer,snowflake
71,Data Engineer,spark
71,Data Engineer,hadoop
71,Data Engineer,kafka
72,Data Analyst,word
72,Data Analyst,excel
72,Data Analyst,powerpoint
73,Data Engineer,azure
74,Data Engineer,db2
74,Data Engineer,power bi
75,Data Engineer,python
75,Data Engineer,sql
75,Data Engineer,powershell
75,Data Engineer,bash
75,Data Engineer,azure
75,Data Engineer,databricks
75,Data Engineer,pandas
75,Data Engineer,github
76,Data Scientist,python
76,Data Scientist,r
76,Data Scientist,sql
76,Data Scientist,aws
76,Data Scientist,pandas
76,Data Scientist,numpy
76,Data Scientist,tidyverse
76,Data Scientist,matplotlib
76,Data Scientist,ggplot2
77,Data Scientist,python
77,Data Scientist,sql
77,Data Scientist,r
77,Data Scientist,bigquery
77,Data Scientist,flow
78,Senior Data Engineer,java
78,Senior Data Engineer,scala
78,Senior Data Engineer,python
78,Senior Data Engineer,nosql
78,Senior Data Engineer,sql
78,Senior Data Engineer,mongo
78,Senior Data Engineer,shell
78,Senior Data Engineer,mysql
78,Senior Data Engineer,cassandra
78,Senior Data Engineer,redshift
78,Senior Data Engineer,snowflake
78,Senior Data Engineer,aws
78,Senior Data Engineer,azure
78,Senior Data Engineer,hadoop
78,Senior Data Engineer,kafka
78,Senior Data Engineer,spark
79,Senior Data Scientist,sql
79,Senior Data Scientist,r
79,Senior Data Scientist,python
79,Senior Data Scientist,scala
79,Senior Data Scientist,java
79,Senior Data Scientist,c++
79,Senior Data Scientist,sas
79,Senior Data Scientist,sas
79,Senior Data Scientist,aws
79,Senior Data Scientist,spark
79,Senior Data Scientist,ggplot2
79,Senior Data Scientist,pandas
79,Senior Data Scientist,numpy
79,Senior Data Scientist,scikit-learn
79,Senior Data Scientist,tableau
80,Data Engineer,python
80,Data Engineer,sql
80,Data Engineer,azure
80,Data Engineer,databricks
80,Data Engineer,spark
80,Data Engineer,power bi
81,Data Engineer,sql
81,Data Engineer,go
81,Data Engineer,git
82,Data Analyst,sql
82,Data Analyst,power bi
82,Data Analyst,dax
83,Business Analyst,sql
83,Business Analyst,sas
83,Business Analyst,sas
83,Business Analyst,sql server
83,Business Analyst,word
83,Business Analyst,excel
83,Business Analyst,webex
85,Data Analyst,sql
85,Data Analyst,oracle
85,Data Analyst,excel
85,Data Analyst,tableau
86,Data Scientist,c#
86,Data Scientist,c++
86,Data Scientist,python
86,Data Scientist,hadoop
86,Data Scientist,pandas
86,Data Scientist,jupyter
86,Data Scientist,windows
86,Data Scientist,tableau
86,Data Scientist,excel
87,Data Engineer,python
87,Data Engineer,sql
87,Data Engineer,aws
87,Data Engineer,databricks
87,Data Engineer,tableau
88,Senior Data Scientist,python
88,Senior Data Scientist,r
88,Senior Data Scientist,scala
88,Senior Data Scientist,tensorflow
88,Senior Data Scientist,pytorch
89,Data Engineer,python
89,Data Engineer,sql
89,Data Engineer,java
89,Data Engineer,mongodb
89,Data Engineer,mongodb
89,Data Engineer,javascript
89,Data Engineer,postgresql
89,Data Engineer,mysql
89,Data Engineer,oracle
89,Data Engineer,hadoop
89,Data Engineer,spark
89,Data Engineer,docker
89,Data Engineer,kubernetes
89,Data Engineer,git
90,Data Scientist,python
90,Data Scientist,r
90,Data Scientist,java
90,Data Scientist,nosql
90,Data Scientist,mongo
90,Data Scientist,neo4j
90,Data Scientist,cassandra
90,Data Scientist,databricks
90,Data Scientist,azure
90,Data Scientist,aws
90,Data Scientist,hadoop
90,Data Scientist,pyspark
90,Data Scientist,spark
90,Data Scientist,kafka
90,Data Scientist,airflow
90,Data Scientist,tableau
90,Data Scientist,yarn
90,Data Scientist,git
90,Data Scientist,bitbucket
90,Data Scientist,jenkins
91,Senior Data Engineer,sql
91,Senior Data Engineer,java
91,Senior Data Engineer,scala
91,Senior Data Engineer,python
91,Senior Data Engineer,aws
91,Senior Data Engineer,spark
91,Senior Data Engineer,hadoop
91,Senior Data Engineer,kafka
91,Senior Data Engineer,airflow
92,Senior Data Scientist,python
92,Senior Data Scientist,sql
92,Senior Data Scientist,aws
93,Senior Data Scientist,python
93,Senior Data Scientist,sql
94,Data Scientist,python
94,Data Scientist,r
94,Data Scientist,scala
94,Data Scientist,tensorflow
94,Data Scientist,pytorch
94,Data Scientist,scikit-learn
94,Data Scientist,pandas
94,Data Scientist,numpy
95,Data Scientist,oracle
96,Data Engineer,sql
96,Data Engineer,azure
96,Data Engineer,tableau
98,Senior Data Scientist,python
98,Senior Data Scientist,java
98,Senior Data Scientist,r
98,Senior Data Scientist,matlab
98,Senior Data Scientist,sql
98,Senior Data Scientist,databricks
98,Senior Data Scientist,spark
98,Senior Data Scientist,pyspark
98,Senior Data Scientist,scikit-learn
98,Senior Data Scientist,qlik
99,Data Engineer,sql
99,Data Engineer,sql server
99,Data Engineer,aws
100,Software Engineer,sql
100,Software Engineer,power bi
100,Software Engineer,excel
101,Data Engineer,sql
101,Data Engineer,java
101,Data Engineer,sql server
101,Data Engineer,snowflake
101,Data Engineer,git
102,Data Engineer,python
102,Data Engineer,java
102,Data Engineer,sql
102,Data Engineer,no-sql
102,Data Engineer,scala
102,Data Engineer,nosql
102,Data Engineer,aws
102,Data Engineer,gcp
102,Data Engineer,kafka
102,Data Engineer,spark
102,Data Engineer,docker
102,Data Engineer,kubernetes
102,Data Engineer,confluence
104,Data Engineer,python
104,Data Engineer,sql
104,Data Engineer,azure
105,Data Scientist,sas
105,Data Scientist,sas
105,Data Scientist,java
105,Data Scientist,scala
105,Data Scientist,c++
105,Data Scientist,matlab
105,Data Scientist,mongodb
105,Data Scientist,mongodb
105,Data Scientist,cassandra
105,Data Scientist,excel
105,Data Scientist,tableau
105,Data Scientist,qlik
106,Data Engineer,sql
106,Data Engineer,shell
106,Data Engineer,python
106,Data Engineer,nosql
106,Data Engineer,aws
106,Data Engineer,redshift
106,Data Engineer,hadoop
106,Data Engineer,spark
106,Data Engineer,pyspark
106,Data Engineer,airflow
106,Data Engineer,docker
107,Data Analyst,r
107,Data Analyst,aws
107,Data Analyst,redshift
108,Data Engineer,nosql
108,Data Engineer,sql
108,Data Engineer,python
108,Data Engineer,c
108,Data Engineer,aws
108,Data Engineer,azure
108,Data Engineer,gcp
108,Data Engineer,spark
108,Data Engineer,airflow
108,Data Engineer,tableau
108,Data Engineer,git
108,Data Engineer,terraform
108,Data Engineer,docker
108,Data Engineer,kubernetes
109,Data Analyst,sas
109,Data Analyst,sas
109,Data Analyst,python
109,Data Analyst,word
109,Data Analyst,spreadsheet
109,Data Analyst,tableau
109,Data Analyst,excel
110,Data Scientist,scala
110,Data Scientist,python
110,Data Scientist,sql
110,Data Scientist,databricks
110,Data Scientist,spark
110,Data Scientist,excel
110,Data Scientist,unify
111,Data Engineer,sql
111,Data Engineer,gcp
111,Data Engineer,airflow
112,Data Scientist,python
112,Data Scientist,sql
112,Data Scientist,aws
112,Data Scientist,pandas
112,Data Scientist,numpy
112,Data Scientist,matplotlib
112,Data Scientist,seaborn
112,Data Scientist,plotly
112,Data Scientist,nltk
112,Data Scientist,pytorch
112,Data Scientist,django
112,Data Scientist,flask
113,Data Engineer,python
113,Data Engineer,sql
113,Data Engineer,scala
113,Data Engineer,java
113,Data Engineer,nosql
113,Data Engineer,mongodb
113,Data Engineer,mongodb
113,Data Engineer,shell
113,Data Engineer,cassandra
113,Data Engineer,mysql
113,Data Engineer,aws
113,Data Engineer,azure
113,Data Engineer,databricks
113,Data Engineer,redshift
113,Data Engineer,snowflake
113,Data Engineer,spark
113,Data Engineer,airflow
113,Data Engineer,hadoop
113,Data Engineer,kafka
113,Data Engineer,unix
113,Data Engineer,linux
114,Data Engineer,sql
114,Data Engineer,looker
115,Data Engineer,sql
115,Data Engineer,aws
115,Data Engineer,flow
116,Data Scientist,sql
118,Data Scientist,erlang
118,Data Scientist,sql
118,Data Scientist,r
118,Data Scientist,python
118,Data Scientist,tableau
118,Data Scientist,alteryx
119,Data Engineer,scala
119,Data Engineer,nosql
119,Data Engineer,python
119,Data Engineer,java
119,Data Engineer,elasticsearch
119,Data Engineer,cassandra
119,Data Engineer,aws
119,Data Engineer,azure
119,Data Engineer,redshift
119,Data Engineer,snowflake
119,Data Engineer,hadoop
119,Data Engineer,spark
119,Data Engineer,airflow
119,Data Engineer,kafka
119,Data Engineer,angular
120,Senior Data Engineer,sql
120,Senior Data Engineer,python
120,Senior Data Engineer,gcp
120,Senior Data Engineer,power bi
120,Senior Data Engineer,tableau
121,Senior Data Engineer,sql
121,Senior Data Engineer,swift
122,Data Engineer,python
122,Data Engineer,r
122,Data Engineer,azure
122,Data Engineer,aws
122,Data Engineer,gcp
122,Data Engineer,tensorflow
122,Data Engineer,hadoop
123,Data Engineer,python
123,Data Engineer,sql
123,Data Engineer,t-sql
123,Data Engineer,sql server
123,Data Engineer,snowflake
123,Data Engineer,azure
123,Data Engineer,git
123,Data Engineer,jira
123,Data Engineer,confluence
124,Data Engineer,nosql
124,Data Engineer,databricks
124,Data Engineer,azure
124,Data Engineer,spark
124,Data Engineer,kafka
124,Data Engineer,qlik
124,Data Engineer,power bi
125,Data Engineer,python
125,Data Engineer,sql
125,Data Engineer,nosql
125,Data Engineer,java
125,Data Engineer,scala
125,Data Engineer,shell
125,Data Engineer,aws
125,Data Engineer,pyspark
125,Data Engineer,hadoop
125,Data Engineer,spark
125,Data Engineer,kafka
125,Data Engineer,spring
126,Senior Data Analyst,sql
126,Senior Data Analyst,r
126,Senior Data Analyst,python
126,Senior Data Analyst,tableau
127,Cloud Engineer,python
128,Data Analyst,sql
128,Data Analyst,electron
128,Data Analyst,excel
128,Data Analyst,powerpoint
128,Data Analyst,word
129,Data Engineer,scala
129,Data Engineer,java
129,Data Engineer,sql
129,Data Engineer,aws
129,Data Engineer,kafka
129,Data Engineer,splunk
131,Senior Data Engineer,java
131,Senior Data Engineer,scala
131,Senior Data Engineer,python
131,Senior Data Engineer,nosql
131,Senior Data Engineer,mongo
131,Senior Data Engineer,shell
131,Senior Data Engineer,cassandra
131,Senior Data Engineer,redshift
131,Senior Data Engineer,snowflake
131,Senior Data Engineer,aws
131,Senior Data Engineer,azure
131,Senior Data Engineer,spark
131,Senior Data Engineer,hadoop
131,Senior Data Engineer,kafka
133,Data Engineer,sql
133,Data Engineer,go
133,Data Engineer,sql server
133,Data Engineer,oracle
133,Data Engineer,snowflake
133,Data Engineer,azure
133,Data Engineer,tableau
133,Data Engineer,power bi
134,Data Engineer,sql
134,Data Engineer,mongodb
134,Data Engineer,mongodb
134,Data Engineer,azure
135,Data Scientist,sql
135,Data Scientist,python
135,Data Scientist,bigquery
135,Data Scientist,excel
136,Data Scientist,aws
137,Data Scientist,python
137,Data Scientist,java
137,Data Scientist,scala
137,Data Scientist,aws
137,Data Scientist,azure
137,Data Scientist,gcp
137,Data Scientist,spark
137,Data Scientist,hadoop
139,Senior Data Scientist,python
139,Senior Data Scientist,azure
139,Senior Data Scientist,pytorch
139,Senior Data Scientist,tensorflow
139,Senior Data Scientist,opencv
139,Senior Data Scientist,datarobot
140,Data Engineer,excel
141,Data Engineer,python
141,Data Engineer,java
141,Data Engineer,sql
141,Data Engineer,aws
141,Data Engineer,azure
141,Data Engineer,gcp
141,Data Engineer,bigquery
141,Data Engineer,redshift
141,Data Engineer,snowflake
141,Data Engineer,spark
141,Data Engineer,hadoop
142,Data Engineer,sql
142,Data Engineer,r
142,Data Engineer,oracle
142,Data Engineer,snowflake
142,Data Engineer,aws
143,Data Analyst,c
143,Data Analyst,sql
143,Data Analyst,excel
144,Senior Data Scientist,sql
144,Senior Data Scientist,python
144,Senior Data Scientist,r
144,Senior Data Scientist,aws
144,Senior Data Scientist,gcp
144,Senior Data Scientist,pytorch
144,Senior Data Scientist,tensorflow
144,Senior Data Scientist,scikit-learn
145,Data Engineer,python
145,Data Engineer,scala
145,Data Engineer,java
145,Data Engineer,sql
145,Data Engineer,nosql
145,Data Engineer,hadoop
145,Data Engineer,spark
146,Data Scientist,sql
146,Data Scientist,python
146,Data Scientist,node
146,Data Scientist,looker
146,Data Scientist,github
147,Data Scientist,python
147,Data Scientist,pytorch
147,Data Scientist,tensorflow
148,Data Engineer,python
148,Data Engineer,sql
148,Data Engineer,go
148,Data Engineer,jira
149,Data Scientist,python
149,Data Scientist,java
149,Data Scientist,r
149,Data Scientist,sql
149,Data Scientist,pandas
149,Data Scientist,numpy
149,Data Scientist,matplotlib
149,Data Scientist,seaborn
149,Data Scientist,tableau
149,Data Scientist,power bi
150,Senior Data Engineer,python
150,Senior Data Engineer,java
150,Senior Data Engineer,scala
150,Senior Data Engineer,nosql
150,Senior Data Engineer,sql
150,Senior Data Engineer,mongo
150,Senior Data Engineer,shell
150,Senior Data Engineer,mysql
150,Senior Data Engineer,cassandra
150,Senior Data Engineer,aws
150,Senior Data Engineer,snowflake
150,Senior Data Engineer,redshift
150,Senior Data Engineer,azure
150,Senior Data Engineer,hadoop
150,Senior Data Engineer,kafka
150,Senior Data Engineer,spark
151,Data Engineer,nosql
151,Data Engineer,databricks
151,Data Engineer,spark
152,Data Engineer,java
152,Data Engineer,linux
152,Data Engineer,flow
152,Data Engineer,docker
152,Data Engineer,kubernetes
153,Senior Data Analyst,assembly
153,Senior Data Analyst,python
153,Senior Data Analyst,aws
153,Senior Data Analyst,azure
153,Senior Data Analyst,pandas
153,Senior Data Analyst,matplotlib
153,Senior Data Analyst,jupyter
154,Data Engineer,r
154,Data Engineer,sql
154,Data Engineer,python
154,Data Engineer,c++
154,Data Engineer,javascript
154,Data Engineer,sql server
154,Data Engineer,aws
154,Data Engineer,pandas
154,Data Engineer,tensorflow
154,Data Engineer,pytorch
154,Data Engineer,matplotlib
154,Data Engineer,seaborn
154,Data Engineer,django
154,Data Engineer,flask
154,Data Engineer,linux
154,Data Engineer,tableau
154,Data Engineer,docker
155,Data Analyst,sas
155,Data Analyst,sas
155,Data Analyst,python
155,Data Analyst,spark
155,Data Analyst,microstrategy
155,Data Analyst,excel
155,Data Analyst,tableau
156,Data Engineer,aws
156,Data Engineer,kubernetes
157,Senior Data Analyst,python
157,Senior Data Analyst,snowflake
158,Senior Data Analyst,sql
158,Senior Data Analyst,no-sql
158,Senior Data Analyst,mongodb
158,Senior Data Analyst,mongodb
158,Senior Data Analyst,mysql
158,Senior Data Analyst,neo4j
158,Senior Data Analyst,cassandra
158,Senior Data Analyst,snowflake
158,Senior Data Analyst,redshift
158,Senior Data Analyst,bigquery
158,Senior Data Analyst,databricks
158,Senior Data Analyst,aws
158,Senior Data Analyst,spark
159,Data Scientist,scala
159,Data Scientist,python
159,Data Scientist,java
160,Data Analyst,sql
161,Data Engineer,sql
161,Data Engineer,tableau
163,Data Engineer,sql
163,Data Engineer,java
163,Data Engineer,c#
163,Data Engineer,python
163,Data Engineer,sql server
163,Data Engineer,databricks
163,Data Engineer,azure
163,Data Engineer,aws
163,Data Engineer,sap
164,Data Scientist,python
164,Data Scientist,java
164,Data Scientist,scala
164,Data Scientist,rust
164,Data Scientist,sql
164,Data Scientist,hadoop
164,Data Scientist,spark
165,Data Analyst,sql
165,Data Analyst,python
165,Data Analyst,r
165,Data Analyst,excel
166,Data Scientist,python
166,Data Scientist,r
166,Data Scientist,java
166,Data Scientist,c++
166,Data Scientist,c
167,Senior Data Scientist,python
167,Senior Data Scientist,sql
168,Data Scientist,python
169,Data Engineer,sql
169,Data Engineer,azure
169,Data Engineer,databricks
169,Data Engineer,pyspark
170,Senior Data Analyst,sas
170,Senior Data Analyst,sas
170,Senior Data Analyst,sql
170,Senior Data Analyst,oracle
170,Senior Data Analyst,redshift
170,Senior Data Analyst,windows
170,Senior Data Analyst,tableau
171,Data Analyst,go
171,Data Analyst,flow
172,Machine Learning Engineer,python
173,Data Engineer,swift
173,Data Engineer,python
173,Data Engineer,sql
173,Data Engineer,redshift
173,Data Engineer,oracle
173,Data Engineer,aws
173,Data Engineer,databricks
173,Data Engineer,pandas
173,Data Engineer,numpy
173,Data Engineer,kubernetes
